,Unnamed: 0,movie,lifetime_collection,opening_day,end_of_opening_weekend,end_of_week_1,end_of_week_2,end_of_week_3,end_of_week_4,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_15,day_18,day_19,day_22,day_29,day_14,day_16,day_17,day_20,day_21,day_23,day_24,day_25,day_26,day_27,day_28,day_30,end_of_opening_week,year
659,1027,Pyaar Impossible!,6.27,,2.96,4.75,0.0,0.0,0.0,2.96,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
660,1028,Pyaar Ka Punchnama,9.0,0.92,3.25,5.56,0.0,0.0,0.0,0.92,2.33,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
661,1029,Pyaar Ka Punchnama 2,64.1,6.8,22.75,39.25,53.5,60.7,0.0,6.8,7.6,8.35,4.35,3.7,4.1,4.35,2.4,3.25,3.05,4.35,0.0,0.0,4.35,2.85,0.0,3.25,0.15,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
662,1030,Pyaar Mein Aisa Hota Hai,0.01,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
663,1033,Qaidi Band,0.36,0.1,0.3,0.35,0.36,0.0,0.0,0.1,0.1,0.1,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
664,1034,Qarib Qarib Singlle,17.08,1.75,8.3,12.15,14.65,15.85,16.85,1.75,3.05,3.5,1.0,1.0,0.95,0.9,2.5,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
665,1035,Qasam Se Qasam Se,0.27,,,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
666,1037,Queen,61.0,1.8,10.0,18.8,39.1,50.55,0.0,1.75,3.5,4.75,2.05,2.15,2.3,2.3,2.4,4.2,4.85,3.3,2.05,1.75,1.35,1.15,1.15,0.75,0.25,1.75,2.5,3.0,1.1,1.2,1.25,1.6,0.0,0.0,0.0,0.0,0.55,0,2014.0
667,1037,Queen,61.0,1.8,10.0,18.8,39.1,50.55,0.0,1.75,3.5,4.75,2.05,2.15,2.3,2.3,2.4,4.2,4.85,3.3,2.05,1.75,1.35,1.15,1.15,0.75,0.25,1.75,2.5,3.0,1.1,1.2,1.25,1.6,0.0,0.0,0.0,0.0,0.55,0,2018.0
668,1039,RRR,274.31,20.07,75.57,132.59,208.59,246.79,258.51,20.07,24.0,31.5,17.0,15.02,13.0,12.0,13.5,18.0,20.5,7.0,6.5,5.5,5.0,3.5,3.0,3.0,0.9,5.0,7.5,10.5,2.7,3.0,3.3,3.75,1.2,1.32,1.13,1.02,1.02,0,2022.0
669,1044,Raajneeti,93.66,10.5,33.63,56.0,0.0,0.0,0.0,10.5,23.13,0.0,22.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010.0
670,1046,Race,60.83,6.32,21.06,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2013.0
671,1046,Race,60.83,6.32,21.06,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2019.0
672,1047,Race 2,100.45,15.12,51.35,76.1,0.0,0.0,0.0,15.1,20.7,15.55,7.5,6.5,5.75,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
673,1048,Race 3,166.4,28.5,103.0,140.74,164.94,166.19,166.32,28.5,37.0,37.5,14.24,10.0,7.5,6.0,3.85,5.35,6.8,2.5,2.2,1.85,1.25,0.0,0.0,0.13,0.06,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
674,1049,Radhe,0.05,0.001,0.006,0.0,0.0,0.0,0.0,0.001,0.002,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2021.0
675,1050,Radhe Shyam,19.3,4.44,13.94,18.2,19.2,19.3,0.0,4.44,4.5,5.0,1.5,1.09,0.82,0.85,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
676,1051,Radio,1.09,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2013.0
677,1053,Ragini MMS,9.87,,,8.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
678,1054,Ragini MMS 2,45.99,8.43,24.5,39.38,0.0,0.0,0.0,8.43,7.29,8.78,4.6,3.81,3.55,2.92,1.5,2.25,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
679,1055,Rahasya,0.97,0.06,0.29,0.65,0.0,0.0,0.0,0.06,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015.0
680,1056,Raid,103.07,10.04,41.01,63.05,90.11,99.71,102.11,10.04,13.86,17.11,6.26,5.76,5.36,4.66,3.55,5.71,7.22,2.42,2.41,2.62,1.82,0.86,0.68,0.43,0.82,3.13,2.26,2.78,0.62,0.58,0.55,0.85,0.57,0.0,0.0,0.0,0.0,0,2023.0
681,1057,Raid 2,178.08,19.71,73.83,98.89,140.22,161.79,170.71,19.71,13.05,18.55,22.52,7.47,7.45,4.81,5.33,5.01,8.52,12.09,4.88,4.53,2.98,5.82,1.95,1.93,0.81,3.32,3.12,4.51,2.23,2.01,0.97,2.07,2.39,0.87,0.96,0.85,0.76,0,0.0
682,1059,Raincoat,2.54,0.29,0.98,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015.0
683,1063,Rakhtbeej,0.27,,,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012.0
684,1065,Ram Setu,71.87,15.25,55.48,63.87,69.87,71.62,71.87,15.25,11.4,8.62,5.92,7.17,7.12,2.75,2.25,1.77,1.62,0.85,1.36,1.53,0.79,1.75,0.0,0.0,0.0,0.59,0.49,0.39,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0.0
685,1066,Ramaa: The Saviour,0.15,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
686,1067,Ramayana: The Epic,0.36,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
687,1069,Ramprasad Ki Tehrvi,0.27,0.08,0.17,0.27,0.0,0.0,0.0,0.08,0.04,0.05,0.02,0.02,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
688,1071,Ranbanka,10.0,,,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015.0
689,1077,Rann,7.85,,4.73,7.55,0.0,0.0,0.0,4.73,0.0,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010.0
690,1078,Rasa,0.09,,,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025.0
691,1078,Rasa,0.09,,,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025.0
692,1080,Razakar,0.2,,,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024.0
693,1081,Ready,119.78,13.15,40.65,68.02,0.0,0.0,0.0,13.15,27.5,0.0,27.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011.0
694,1083,Rebellious Flower,0.1,,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
695,1084,Red,3.92,0.75,2.36,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2021.0
696,1084,Red,3.92,0.75,2.36,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016.0
697,1087,Red Alert: The War Within,1.55,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
698,1091,Revolver Rani,10.34,1.5,6.5,8.45,0.0,0.0,0.0,1.5,2.0,2.5,0.75,0.7,0.55,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
699,1092,Ribbon,0.36,,,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017.0
700,1095,Right Yaaa Wrong,4.11,,1.93,3.07,0.0,0.0,0.0,1.93,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
701,1096,Risknamaa,0.12,,,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2019.0
702,1100,"Road, Movie",2.23,,0.83,1.32,0.0,0.0,0.0,0.83,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
703,1101,Rock On 2,10.47,2.02,7.01,10.01,10.41,10.45,10.47,2.02,2.41,2.58,3.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
704,1103,Rockstar,62.0,10.6,33.6,49.01,0.0,0.0,0.0,10.6,23.0,0.0,15.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011.0
705,1103,Rockstar,62.0,10.6,33.6,49.01,0.0,0.0,0.0,10.6,23.0,0.0,15.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015.0
706,1105,Rokkk,0.93,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010.0
707,1110,Room – The Mystery,0.01,,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
708,1112,Rough Book,0.03,,,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
709,1113,Roy,44.52,10.4,28.68,41.77,44.52,0.0,0.0,10.4,11.16,7.12,3.65,3.76,2.92,2.76,0.45,0.55,0.65,0.3,0.28,0.27,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015.0
710,1113,Roy,44.52,10.4,28.68,41.77,44.52,0.0,0.0,10.4,11.16,7.12,3.65,3.76,2.92,2.76,0.45,0.55,0.65,0.3,0.28,0.27,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2022.0
711,1115,Rudhramadevi,2.26,,,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015.0
712,1118,Rush,3.41,,2.1,3.25,0.0,0.0,0.0,2.1,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012.0
713,1118,Rush,3.41,,2.1,3.25,0.0,0.0,0.0,2.1,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017.0
714,1122,Saaho,142.95,24.4,79.08,116.03,139.32,142.58,142.87,24.4,25.2,29.48,14.2,9.1,6.9,6.75,3.75,4.6,6.6,2.11,2.63,1.85,3.26,0.0,0.0,0.29,0.07,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2019.0
715,1122,Saaho,142.95,24.4,79.08,116.03,139.32,142.58,142.87,24.4,25.2,29.48,14.2,9.1,6.9,6.75,3.75,4.6,6.6,2.11,2.63,1.85,3.26,0.0,0.0,0.29,0.07,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2019.0
716,1125,Saand Ki Aankh,23.4,0.48,2.47,11.68,20.05,22.66,23.14,0.48,1.08,0.91,3.19,2.85,1.63,1.54,1.28,1.89,2.32,0.8,0.8,0.65,0.27,0.24,0.38,0.48,0.2,0.63,0.51,0.72,0.22,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
717,1127,Saare Jahaan Se Mehnga,0.84,,,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
718,1128,Sab Kushal Mangal,0.45,0.15,0.45,0.45,0.0,0.0,0.0,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
719,1129,Sabki Bajegi Band,0.23,,,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
720,1131,Sachin: A Billion Dreams,50.89,8.4,27.85,41.2,49.61,50.41,50.81,8.4,9.2,10.25,4.2,3.5,3.05,2.4,1.48,2.32,1.91,0.75,0.7,0.65,1.0,0.0,0.0,0.4,0.06,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
721,1132,Sadda Adda,0.34,,,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
722,1133,Sadiyaan,0.69,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010.0
723,1134,Safe,0.001,,,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2019.0
724,1136,"Saheb, Biwi Aur Gangster",10.4,,3.75,5.77,0.0,0.0,0.0,3.75,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
725,1137,Saina,1.16,0.15,0.68,1.16,0.0,0.0,0.0,0.15,0.26,0.27,0.2,0.11,0.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2021.0
726,1138,Saiyaara,337.78,22.0,84.5,175.25,285.25,315.0,330.45,22.0,26.25,36.25,24.25,25.0,22.0,19.5,18.5,27.0,30.0,9.5,10.5,8.0,5.0,2.5,2.75,2.25,0.5,6.5,7.0,8.25,2.25,2.0,4.0,4.5,1.5,1.5,1.3,0.4,0.5,0,2025.0
727,1139,Sajini Shinde Ka Viral Video,0.4,0.06,0.28,0.4,0.0,0.0,0.0,0.06,0.11,0.11,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
728,1141,Sakshi,0.001,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023.0
729,1141,Sakshi,0.001,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2021.0
730,1143,Salaar: Part 1 – Ceasefire,153.84,18.0,54.0,95.25,135.6,151.07,153.32,18.0,16.0,20.0,15.0,9.5,9.25,7.5,6.2,7.25,9.25,8.0,3.75,3.0,2.5,1.5,1.4,2.25,0.5,2.9,3.75,3.82,1.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
731,1145,Sallu Ki Shaadi,0.79,,,0.51,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
732,1147,Sam Bahadur,92.98,5.75,24.0,36.75,61.4,79.5,84.56,5.75,8.75,9.5,3.5,3.35,3.0,2.9,3.5,6.25,7.0,2.25,2.0,1.9,2.5,1.6,1.5,5.06,5.25,1.75,5.0,5.5,1.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
733,1149,Sameer,0.03,,,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2020.0
734,1150,Samrat & Co.,1.29,0.23,0.82,1.26,0.0,0.0,0.0,0.23,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
735,1152,Sanam Re,27.74,5.04,17.05,25.82,27.5,27.71,27.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
736,1153,Sandeep Aur Pinky Faraar,0.35,0.06,0.25,0.35,0.0,0.0,0.0,0.06,0.09,0.1,0.03,0.03,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
737,1154,Sandwich,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011.0
738,1155,Sangee,0.03,,,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025.0
739,1156,Sanju,342.53,34.75,120.06,202.51,295.36,326.98,337.46,34.75,38.6,46.71,25.35,22.1,18.9,16.1,12.9,22.2,28.05,9.1,7.9,6.8,4.42,2.81,2.59,1.28,0.45,5.9,7.75,9.29,2.42,2.34,2.19,3.28,1.0,0.98,0.9,0.85,0.87,0,2018.0
740,1156,Sanju,342.53,34.75,120.06,202.51,295.36,326.98,337.46,34.75,38.6,46.71,25.35,22.1,18.9,16.1,12.9,22.2,28.05,9.1,7.9,6.8,4.42,2.81,2.59,1.28,0.45,5.9,7.75,9.29,2.42,2.34,2.19,3.28,1.0,0.98,0.9,0.85,0.87,0,2024.0
741,1160,Sarkar,24.84,2.43,6.86,11.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2018.0
